DateTime,Consumption,Anomaly
1997-03-17 07:15:00,1111.0,0
1997-03-17 07:30:00,1162.0,0
1997-03-17 07:45:00,1210.0,0
1997-03-17 08:00:00,1246.0,0
1997-03-17 08:15:00,1322.0,0
1997-03-17 08:30:00,1500.0,0
1997-03-17 08:45:00,1554.0,0
1997-03-17 09:00:00,1561.0,0
1997-03-17 09:15:00,1601.0,0
1997-03-17 09:30:00,1655.0,0
1997-03-17 09:45:00,1641.0,0
1997-03-17 10:00:00,1616.0,0
1997-03-17 10:15:00,1622.0,0
1997-03-17 10:30:00,1659.0,0
1997-03-17 10:45:00,1666.0,0
1997-03-17 11:00:00,1641.0,0
1997-03-17 11:15:00,1668.0,0
1997-03-17 11:30:00,1672.0,0
1997-03-17 11:45:00,1666.0,0
1997-03-17 12:00:00,1660.0,0
1997-03-17 12:15:00,1671.0,0
1997-03-17 12:30:00,1620.0,0
1997-03-17 12:45:00,1623.0,0
1997-03-17 13:00:00,1626.0,0
1997-03-17 13:15:00,1624.0,0
1997-03-17 13:30:00,1631.0,0
1997-03-17 13:45:00,1682.0,0
1997-03-17 14:00:00,1696.0,0
1997-03-17 14:15:00,1622.0,0
1997-03-17 14:30:00,1597.0,0
1997-03-17 14:45:00,1621.0,0
1997-03-17 15:00:00,1632.0,0
1997-03-17 15:15:00,1576.0,0
1997-03-17 15:30:00,1572.0,0
1997-03-17 15:45:00,1554.0,0
1997-03-17 16:00:00,1563.0,0
1997-03-17 16:15:00,1554.0,0
1997-03-17 16:30:00,1524.0,0
1997-03-17 16:45:00,1452.0,0
1997-03-17 17:00:00,1295.0,0
1997-03-17 17:15:00,1253.0,0
1997-03-17 17:30:00,1208.0,0
1997-03-17 17:45:00,1198.0,0
1997-03-17 18:00:00,1163.0,0
1997-03-17 18:15:00,1134.0,0
1997-03-17 18:30:00,1085.0,0
1997-03-17 18:45:00,1059.0,0
1997-03-17 19:00:00,1079.0,0
1997-03-17 19:15:00,1085.0,0
1997-03-17 19:30:00,1056.0,0
1997-03-17 19:45:00,1040.0,0
1997-03-17 20:00:00,1019.0,0
1997-03-17 20:15:00,1031.0,0
1997-03-17 20:30:00,1040.0,0
1997-03-17 20:45:00,1050.0,0
1997-03-17 21:00:00,1049.0,0
1997-03-17 21:15:00,1025.0,0
1997-03-17 21:30:00,1024.0,0
1997-03-17 21:45:00,1030.0,0
1997-03-17 22:00:00,1037.0,0
1997-03-17 22:15:00,1046.0,0
1997-03-17 22:30:00,1027.0,0
1997-03-17 22:45:00,1028.0,0
1997-03-17 23:00:00,1008.0,0
1997-03-17 23:15:00,1034.0,0
1997-03-17 23:30:00,1046.0,0
1997-03-17 23:45:00,1035.0,0
1997-03-18 00:00:00,1036.0,0
1997-03-18 00:15:00,1056.0,0
1997-03-18 00:30:00,1051.0,0
1997-03-18 00:45:00,1062.0,0
1997-03-18 01:00:00,1072.0,0
1997-03-18 01:15:00,1056.0,0
1997-03-18 01:30:00,1065.0,0
1997-03-18 01:45:00,1031.0,0
1997-03-18 02:00:00,1000.0,0
1997-03-18 02:15:00,991.0,0
1997-03-18 02:30:00,948.0,0
1997-03-18 02:45:00,976.0,0
1997-03-18 03:00:00,988.0,0
1997-03-18 03:15:00,993.0,0
1997-03-18 03:30:00,1021.0,0
1997-03-18 03:45:00,1043.0,0
1997-03-18 04:00:00,1052.0,0
1997-03-18 04:15:00,1038.0,0
1997-03-18 04:30:00,1057.0,0
1997-03-18 04:45:00,1040.0,0
1997-03-18 05:00:00,1068.0,0
1997-03-18 05:15:00,1052.0,0
1997-03-18 05:30:00,1022.0,0
1997-03-18 05:45:00,1018.0,0
1997-03-18 06:00:00,1059.0,0
1997-03-18 06:15:00,1063.0,0
1997-03-18 06:30:00,1075.0,0
1997-03-18 06:45:00,1118.0,0
1997-03-18 07:00:00,1145.0,0
1997-03-18 07:15:00,1207.0,0
1997-03-18 07:30:00,1268.0,0
1997-03-18 07:45:00,1342.0,0
1997-03-18 08:00:00,1448.0,0
1997-03-18 08:15:00,1571.0,0
1997-03-18 08:30:00,1768.0,0
1997-03-18 08:45:00,1775.0,0
1997-03-18 09:00:00,1741.0,0
1997-03-18 09:15:00,1792.0,0
1997-03-18 09:30:00,1840.0,0
1997-03-18 09:45:00,1808.0,0
1997-03-18 10:00:00,1686.0,0
1997-03-18 10:15:00,1747.0,0
1997-03-18 10:30:00,1805.0,0
1997-03-18 10:45:00,1785.0,0
1997-03-18 11:00:00,1754.0,0
1997-03-18 11:15:00,1763.0,0
1997-03-18 11:30:00,1744.0,0
1997-03-18 11:45:00,1732.0,0
1997-03-18 12:00:00,1675.0,0
1997-03-18 12:15:00,1634.0,0
1997-03-18 12:30:00,1751.0,0
1997-03-18 12:45:00,1749.0,0
1997-03-18 13:00:00,1750.0,0
1997-03-18 13:15:00,1782.0,0
1997-03-18 13:30:00,1788.0,0
1997-03-18 13:45:00,1738.0,0
1997-03-18 14:00:00,1741.0,0
1997-03-18 14:15:00,1790.0,0
1997-03-18 14:30:00,1703.0,0
1997-03-18 14:45:00,1738.0,0
1997-03-18 15:00:00,1703.0,0
1997-03-18 15:15:00,1719.0,0
1997-03-18 15:30:00,1775.0,0
1997-03-18 15:45:00,1724.0,0
1997-03-18 16:00:00,1667.0,0
1997-03-18 16:15:00,1660.0,0
1997-03-18 16:30:00,1632.0,0
1997-03-18 16:45:00,1505.0,0
1997-03-18 17:00:00,1313.0,0
1997-03-18 17:15:00,1271.0,0
1997-03-18 17:30:00,1226.0,0
1997-03-18 17:45:00,1216.0,0
1997-03-18 18:00:00,1181.0,0
1997-03-18 18:15:00,1152.0,0
1997-03-18 18:30:00,1103.0,0
1997-03-18 18:45:00,1077.0,0
1997-03-18 19:00:00,1097.0,0
1997-03-18 19:15:00,1103.0,0
1997-03-18 19:30:00,1074.0,0
1997-03-18 19:45:00,1058.0,0
1997-03-18 20:00:00,1037.0,0
1997-03-18 20:15:00,1049.0,0
1997-03-18 20:30:00,1058.0,0
1997-03-18 20:45:00,1068.0,0
1997-03-18 21:00:00,1067.0,0
1997-03-18 21:15:00,1043.0,0
1997-03-18 21:30:00,1042.0,0
1997-03-18 21:45:00,1048.0,0
1997-03-18 22:00:00,1055.0,0
1997-03-18 22:15:00,1064.0,0
1997-03-18 22:30:00,1045.0,0
1997-03-18 22:45:00,1046.0,0
1997-03-18 23:00:00,1026.0,0
1997-03-18 23:15:00,1052.0,0
1997-03-18 23:30:00,1064.0,0
1997-03-18 23:45:00,1053.0,0
1997-03-19 00:00:00,1054.0,0
1997-03-19 00:15:00,1074.0,0
1997-03-19 00:30:00,1069.0,0
1997-03-19 00:45:00,1080.0,0
1997-03-19 01:00:00,1090.0,0
1997-03-19 01:15:00,1074.0,0
1997-03-19 01:30:00,1083.0,0
1997-03-19 01:45:00,1049.0,0
1997-03-19 02:00:00,1018.0,0
1997-03-19 02:15:00,1009.0,0
1997-03-19 02:30:00,966.0,0
1997-03-19 02:45:00,994.0,0
1997-03-19 03:00:00,1006.0,0
1997-03-19 03:15:00,1011.0,0
1997-03-19 03:30:00,1039.0,0
1997-03-19 03:45:00,1061.0,0
1997-03-19 04:00:00,1070.0,0
1997-03-19 04:15:00,1056.0,0
1997-03-19 04:30:00,1075.0,0
1997-03-19 04:45:00,1058.0,0
1997-03-19 05:00:00,1086.0,0
1997-03-19 05:15:00,1070.0,0
1997-03-19 05:30:00,1040.0,0
1997-03-19 05:45:00,1036.0,0
1997-03-19 06:00:00,1077.0,0
1997-03-19 06:15:00,1047.0,0
1997-03-19 06:30:00,995.0,0
1997-03-19 06:45:00,1057.0,0
1997-03-19 07:00:00,1101.0,0
1997-03-19 07:15:00,1185.0,0
1997-03-19 07:30:00,1234.0,0
1997-03-19 07:45:00,1337.0,0
1997-03-19 08:00:00,1437.0,0
1997-03-19 08:15:00,1533.0,0
1997-03-19 08:30:00,1672.0,0
1997-03-19 08:45:00,1709.0,0
1997-03-19 09:00:00,1741.0,0
1997-03-19 09:15:00,1770.0,0
1997-03-19 09:30:00,1797.0,0
1997-03-19 09:45:00,1785.0,0
1997-03-19 10:00:00,1766.0,0
1997-03-19 10:15:00,1756.0,0
1997-03-19 10:30:00,1744.0,0
1997-03-19 10:45:00,1668.0,0
1997-03-19 11:00:00,1723.0,0
1997-03-19 11:15:00,1751.0,0
1997-03-19 11:30:00,1729.0,0
1997-03-19 11:45:00,1724.0,0
1997-03-19 12:00:00,1638.0,0
1997-03-19 12:15:00,1571.0,0
1997-03-19 12:30:00,1574.0,0
1997-03-19 12:45:00,1642.0,0
1997-03-19 13:00:00,1720.0,0
1997-03-19 13:15:00,1722.0,0
1997-03-19 13:30:00,1753.0,0
1997-03-19 13:45:00,1702.0,0
1997-03-19 14:00:00,1649.0,0
1997-03-19 14:15:00,1608.0,0
1997-03-19 14:30:00,1714.0,0
1997-03-19 14:45:00,1729.0,0
1997-03-19 15:00:00,1615.0,0
1997-03-19 15:15:00,1624.0,0
1997-03-19 15:30:00,1541.0,0
1997-03-19 15:45:00,1553.0,0
1997-03-19 16:00:00,1473.0,0
1997-03-19 16:15:00,1515.0,0
1997-03-19 16:30:00,1537.0,0
1997-03-19 16:45:00,1508.0,0
1997-03-19 17:00:00,1345.0,0
1997-03-19 17:15:00,1350.0,0
1997-03-19 17:30:00,1246.0,0
1997-03-19 17:45:00,1246.0,0
1997-03-19 18:00:00,1197.0,0
1997-03-19 18:15:00,1216.0,0
1997-03-19 18:30:00,1125.0,0
1997-03-19 18:45:00,1149.0,0
1997-03-19 19:00:00,1097.0,0
1997-03-19 19:15:00,1101.0,0
1997-03-19 19:30:00,1080.0,0
1997-03-19 19:45:00,1027.0,0
1997-03-19 20:00:00,1010.0,0
1997-03-19 20:15:00,1052.0,0
1997-03-19 20:30:00,1018.0,0
1997-03-19 20:45:00,1035.0,0
1997-03-19 21:00:00,994.0,0
1997-03-19 21:15:00,1067.0,0
1997-03-19 21:30:00,1031.0,0
1997-03-19 21:45:00,1080.0,0
1997-03-19 22:00:00,1068.0,0
1997-03-19 22:15:00,1091.0,0
1997-03-19 22:30:00,1096.0,0
1997-03-19 22:45:00,1105.0,0
1997-03-19 23:00:00,1099.0,0
1997-03-19 23:15:00,1090.0,0
1997-03-19 23:30:00,1081.0,0
1997-03-19 23:45:00,1074.0,0
1997-03-20 00:00:00,1091.0,0
1997-03-20 00:15:00,1057.0,0
1997-03-20 00:30:00,1068.0,0
1997-03-20 00:45:00,1071.0,0
1997-03-20 01:00:00,1075.0,0
1997-03-20 01:15:00,1051.0,0
1997-03-20 01:30:00,1060.0,0
1997-03-20 01:45:00,1070.0,0
1997-03-20 02:00:00,1059.0,0
1997-03-20 02:15:00,1058.0,0
1997-03-20 02:30:00,1045.0,0
1997-03-20 02:45:00,1058.0,0
1997-03-20 03:00:00,1066.0,0
1997-03-20 03:15:00,1047.0,0
1997-03-20 03:30:00,1051.0,0
1997-03-20 03:45:00,1058.0,0
1997-03-20 04:00:00,1063.0,0
1997-03-20 04:15:00,1044.0,0
1997-03-20 04:30:00,1057.0,0
1997-03-20 04:45:00,1047.0,0
1997-03-20 05:00:00,1040.0,0
1997-03-20 05:15:00,1029.0,0
1997-03-20 05:30:00,1046.0,0
1997-03-20 05:45:00,1034.0,0
1997-03-20 06:00:00,1054.0,0
1997-03-20 06:15:00,1083.0,0
1997-03-20 06:30:00,1106.0,0
1997-03-20 06:45:00,1122.0,0
1997-03-20 07:00:00,1144.0,0
1997-03-20 07:15:00,1181.0,0
1997-03-20 07:30:00,1224.0,0
1997-03-20 07:45:00,1276.0,0
1997-03-20 08:00:00,1317.0,0
1997-03-20 08:15:00,1435.0,0
1997-03-20 08:30:00,1613.0,0
1997-03-20 08:45:00,1553.0,0
1997-03-20 09:00:00,1611.0,0
1997-03-20 09:15:00,1709.0,0
1997-03-20 09:30:00,1773.0,0
1997-03-20 09:45:00,1827.0,0
1997-03-20 10:00:00,1751.0,0
1997-03-20 10:15:00,1773.0,0
1997-03-20 10:30:00,1730.0,0
1997-03-20 10:45:00,1703.0,0
1997-03-20 11:00:00,1759.0,0
1997-03-20 11:15:00,1743.0,0
1997-03-20 11:30:00,1784.0,0
1997-03-20 11:45:00,1789.0,0
1997-03-20 12:00:00,1731.0,0
1997-03-20 12:15:00,1776.0,0
1997-03-20 12:30:00,1712.0,0
1997-03-20 12:45:00,1773.0,0
1997-03-20 13:00:00,1754.0,0
1997-03-20 13:15:00,1755.0,0
1997-03-20 13:30:00,1725.0,0
1997-03-20 13:45:00,1682.0,0
1997-03-20 14:00:00,1667.0,0
1997-03-20 14:15:00,1688.0,0
1997-03-20 14:30:00,1722.0,0
1997-03-20 14:45:00,1704.0,0
1997-03-20 15:00:00,1694.0,0
1997-03-20 15:15:00,1703.0,0
1997-03-20 15:30:00,1635.0,0
1997-03-20 15:45:00,1628.0,0
1997-03-20 16:00:00,1571.0,0
1997-03-20 16:15:00,1543.0,0
1997-03-20 16:30:00,1461.0,0
1997-03-20 16:45:00,1401.0,0
1997-03-20 17:00:00,1272.0,0
1997-03-20 17:15:00,1204.0,0
1997-03-20 17:30:00,1142.0,0
1997-03-20 17:45:00,1168.0,0
1997-03-20 18:00:00,1199.0,0
1997-03-20 18:15:00,1170.0,0
1997-03-20 18:30:00,1121.0,0
1997-03-20 18:45:00,1095.0,0
1997-03-20 19:00:00,1115.0,0
1997-03-20 19:15:00,1121.0,0
1997-03-20 19:30:00,1092.0,0
1997-03-20 19:45:00,1076.0,0
1997-03-20 20:00:00,1055.0,0
1997-03-20 20:15:00,1067.0,0
1997-03-20 20:30:00,1076.0,0
1997-03-20 20:45:00,1086.0,0
1997-03-20 21:00:00,1085.0,0
1997-03-20 21:15:00,1061.0,0
1997-03-20 21:30:00,1060.0,0
1997-03-20 21:45:00,1066.0,0
1997-03-20 22:00:00,1073.0,0
1997-03-20 22:15:00,1082.0,0
1997-03-20 22:30:00,1063.0,0
1997-03-20 22:45:00,1064.0,0
1997-03-20 23:00:00,1044.0,0
1997-03-20 23:15:00,1070.0,0
1997-03-20 23:30:00,1082.0,0
1997-03-20 23:45:00,1071.0,0
1997-03-21 00:00:00,1072.0,0
1997-03-21 00:15:00,1092.0,0
1997-03-21 00:30:00,1087.0,0
1997-03-21 00:45:00,1098.0,0
1997-03-21 01:00:00,1108.0,0
1997-03-21 01:15:00,1092.0,0
1997-03-21 01:30:00,1101.0,0
1997-03-21 01:45:00,1067.0,0
1997-03-21 02:00:00,1036.0,0
1997-03-21 02:15:00,1027.0,0
1997-03-21 02:30:00,984.0,0
1997-03-21 02:45:00,1012.0,0
1997-03-21 03:00:00,1024.0,0
1997-03-21 03:15:00,1029.0,0
1997-03-21 03:30:00,1057.0,0
1997-03-21 03:45:00,1079.0,0
1997-03-21 04:00:00,1088.0,0
1997-03-21 04:15:00,1074.0,0
1997-03-21 04:30:00,1093.0,0
1997-03-21 04:45:00,1076.0,0
1997-03-21 05:00:00,1104.0,0
1997-03-21 05:15:00,1088.0,0
1997-03-21 05:30:00,1058.0,0
1997-03-21 05:45:00,1054.0,0
1997-03-21 06:00:00,1095.0,0
1997-03-21 06:15:00,1078.0,0
1997-03-21 06:30:00,1088.0,0
1997-03-21 06:45:00,1065.0,0
1997-03-21 07:00:00,1185.0,0
1997-03-21 07:15:00,1194.0,0
1997-03-21 07:30:00,1229.0,0
1997-03-21 07:45:00,1294.0,0
1997-03-21 08:00:00,1395.0,0
1997-03-21 08:15:00,1528.0,0
1997-03-21 08:30:00,1597.0,0
1997-03-21 08:45:00,1676.0,0
1997-03-21 09:00:00,1682.0,0
1997-03-21 09:15:00,1795.0,0
1997-03-21 09:30:00,1805.0,0
1997-03-21 09:45:00,1824.0,0
1997-03-21 10:00:00,1734.0,0
1997-03-21 10:15:00,1786.0,0
1997-03-21 10:30:00,1741.0,0
1997-03-21 10:45:00,1771.0,0
1997-03-21 11:00:00,1790.0,0
1997-03-21 11:15:00,1701.0,0
1997-03-21 11:30:00,1696.0,0
1997-03-21 11:45:00,1733.0,0
1997-03-21 12:00:00,1739.0,0
1997-03-21 12:15:00,1747.0,0
1997-03-21 12:30:00,1643.0,0
1997-03-21 12:45:00,1679.0,0
1997-03-21 13:00:00,1603.0,0
1997-03-21 13:15:00,1618.0,0
1997-03-21 13:30:00,1619.0,0
1997-03-21 13:45:00,1642.0,0
1997-03-21 14:00:00,1649.0,0
1997-03-21 14:15:00,1591.0,0
1997-03-21 14:30:00,1569.0,0
1997-03-21 14:45:00,1593.0,0
1997-03-21 15:00:00,1577.0,0
1997-03-21 15:15:00,1557.0,0
1997-03-21 15:30:00,1537.0,0
1997-03-21 15:45:00,1509.0,0
1997-03-21 16:00:00,1489.0,0
1997-03-21 16:15:00,1420.0,0
1997-03-21 16:30:00,1313.0,0
1997-03-21 16:45:00,1340.0,0
1997-03-21 17:00:00,1269.0,0
1997-03-21 17:15:00,1223.0,0
1997-03-21 17:30:00,1173.0,0
1997-03-21 17:45:00,1160.0,0
1997-03-21 18:00:00,1176.0,0
1997-03-21 18:15:00,1145.0,0
1997-03-21 18:30:00,1112.0,0
1997-03-21 18:45:00,1081.0,0
1997-03-21 19:00:00,1074.0,0
1997-03-21 19:15:00,1077.0,0
1997-03-21 19:30:00,1055.0,0
1997-03-21 19:45:00,1049.0,0
1997-03-21 20:00:00,1061.0,0
1997-03-21 20:15:00,1041.0,0
1997-03-21 20:30:00,1039.0,0
1997-03-21 20:45:00,1044.0,0
1997-03-21 21:00:00,1019.0,0
1997-03-21 21:15:00,1018.0,0
1997-03-21 21:30:00,1032.0,0
1997-03-21 21:45:00,1020.0,0
1997-03-21 22:00:00,1023.0,0
1997-03-21 22:15:00,1033.0,0
1997-03-21 22:30:00,1041.0,0
1997-03-21 22:45:00,1042.0,0
1997-03-21 23:00:00,1034.0,0
1997-03-21 23:15:00,1009.0,0
1997-03-21 23:30:00,1051.0,0
1997-03-21 23:45:00,1037.0,0
1997-03-22 00:00:00,1009.0,0
1997-03-22 00:15:00,1019.0,0
1997-03-22 00:30:00,1008.0,0
1997-03-22 00:45:00,1022.0,0
1997-03-22 01:00:00,1002.0,0
1997-03-22 01:15:00,1005.0,0
1997-03-22 01:30:00,1008.0,0
1997-03-22 01:45:00,1029.0,0
1997-03-22 02:00:00,997.0,0
1997-03-22 02:15:00,1007.0,0
1997-03-22 02:30:00,1013.0,0
1997-03-22 02:45:00,1019.0,0
1997-03-22 03:00:00,1013.0,0
1997-03-22 03:15:00,1006.0,0
1997-03-22 03:30:00,998.0,0
1997-03-22 03:45:00,1003.0,0
1997-03-22 04:00:00,1007.0,0
1997-03-22 04:15:00,1019.0,0
1997-03-22 04:30:00,1019.0,0
1997-03-22 04:45:00,1002.0,0
1997-03-22 05:00:00,1010.0,0
1997-03-22 05:15:00,999.0,0
1997-03-22 05:30:00,1003.0,0
1997-03-22 05:45:00,1004.0,0
1997-03-22 06:00:00,990.0,0
1997-03-22 06:15:00,994.0,0
1997-03-22 06:30:00,970.0,0
1997-03-22 06:45:00,969.0,0
1997-03-22 07:00:00,962.0,0
1997-03-22 07:15:00,978.0,0
1997-03-22 07:30:00,963.0,0
1997-03-22 07:45:00,958.0,0
1997-03-22 08:00:00,962.0,0
1997-03-22 08:15:00,951.0,0
1997-03-22 08:30:00,962.0,0
1997-03-22 08:45:00,953.0,0
1997-03-22 09:00:00,965.0,0
1997-03-22 09:15:00,945.0,0
1997-03-22 09:30:00,954.0,0
1997-03-22 09:45:00,955.0,0
1997-03-22 10:00:00,964.0,0
1997-03-22 10:15:00,962.0,0
1997-03-22 10:30:00,937.0,0
1997-03-22 10:45:00,940.0,0
1997-03-22 11:00:00,940.0,0
1997-03-22 11:15:00,931.0,0
1997-03-22 11:30:00,907.0,0
1997-03-22 11:45:00,907.0,0
1997-03-22 12:00:00,904.0,0
1997-03-22 12:15:00,890.0,0
1997-03-22 12:30:00,858.0,0
1997-03-22 12:45:00,883.0,0
1997-03-22 13:00:00,889.0,0
1997-03-22 13:15:00,880.0,0
1997-03-22 13:30:00,884.0,0
1997-03-22 13:45:00,885.0,0
1997-03-22 14:00:00,869.0,0
1997-03-22 14:15:00,873.0,0
1997-03-22 14:30:00,865.0,0
1997-03-22 14:45:00,836.0,0
1997-03-22 15:00:00,859.0,0
1997-03-22 15:15:00,860.0,0
1997-03-22 15:30:00,879.0,0
1997-03-22 15:45:00,880.0,0
1997-03-22 16:00:00,891.0,0
1997-03-22 16:15:00,900.0,0
1997-03-22 16:30:00,928.0,0
1997-03-22 16:45:00,930.0,0
1997-03-22 17:00:00,915.0,0
1997-03-22 17:15:00,906.0,0
1997-03-22 17:30:00,934.0,0
1997-03-22 17:45:00,937.0,0
1997-03-22 18:00:00,932.0,0
1997-03-22 18:15:00,922.0,0
1997-03-22 18:30:00,929.0,0
1997-03-22 18:45:00,931.0,0
1997-03-22 19:00:00,944.0,0
1997-03-22 19:15:00,968.0,0
1997-03-22 19:30:00,985.0,0
1997-03-22 19:45:00,983.0,0
1997-03-22 20:00:00,997.0,0
1997-03-22 20:15:00,1005.0,0
1997-03-22 20:30:00,1022.0,0
1997-03-22 20:45:00,1026.0,0
1997-03-22 21:00:00,1023.0,0
1997-03-22 21:15:00,1019.0,0
1997-03-22 21:30:00,1005.0,0
1997-03-22 21:45:00,948.0,0
1997-03-22 22:00:00,954.0,0
1997-03-22 22:15:00,901.0,0
1997-03-22 22:30:00,941.0,0
1997-03-22 22:45:00,971.0,0
1997-03-22 23:00:00,960.0,0
1997-03-22 23:15:00,1008.0,0
1997-03-22 23:30:00,1050.0,0
1997-03-22 23:45:00,1020.0,0
1997-03-23 00:00:00,911.0,0
1997-03-23 00:15:00,894.0,0
1997-03-23 00:30:00,883.0,0
1997-03-23 00:45:00,832.0,0
1997-03-23 01:00:00,864.0,0
1997-03-23 01:15:00,880.0,0
1997-03-23 01:30:00,907.0,0
1997-03-23 01:45:00,942.0,0
1997-03-23 02:00:00,922.0,0
1997-03-23 02:15:00,899.0,0
1997-03-23 02:30:00,893.0,0
1997-03-23 02:45:00,866.0,0
1997-03-23 03:00:00,890.0,0
1997-03-23 03:15:00,932.0,0
1997-03-23 03:30:00,917.0,0
1997-03-23 03:45:00,891.0,0
1997-03-23 04:00:00,923.0,0
1997-03-23 04:15:00,981.0,0
1997-03-23 04:30:00,998.0,0
1997-03-23 04:45:00,981.0,0
1997-03-23 05:00:00,924.0,0
1997-03-23 05:15:00,897.0,0
1997-03-23 05:30:00,901.0,0
1997-03-23 05:45:00,913.0,0
1997-03-23 06:00:00,898.0,0
1997-03-23 06:15:00,910.0,0
1997-03-23 06:30:00,899.0,0
1997-03-23 06:45:00,896.0,0
1997-03-23 07:00:00,891.0,0
1997-03-23 07:15:00,933.0,0
1997-03-23 07:30:00,845.0,0
1997-03-23 07:45:00,869.0,0
1997-03-23 08:00:00,915.0,0
1997-03-23 08:15:00,935.0,0
1997-03-23 08:30:00,1005.0,0
1997-03-23 08:45:00,975.0,0
1997-03-23 09:00:00,866.0,0
1997-03-23 09:15:00,901.0,0
1997-03-23 09:30:00,886.0,0
1997-03-23 09:45:00,948.0,0
1997-03-23 10:00:00,957.0,0
1997-03-23 10:15:00,894.0,0
1997-03-23 10:30:00,923.0,0
1997-03-23 10:45:00,892.0,0
1997-03-23 11:00:00,911.0,0
1997-03-23 11:15:00,944.0,0
1997-03-23 11:30:00,963.0,0
1997-03-23 11:45:00,945.0,0
1997-03-23 12:00:00,989.0,0
1997-03-23 12:15:00,980.0,0
1997-03-23 12:30:00,984.0,0
1997-03-23 12:45:00,999.0,0
1997-03-23 13:00:00,993.0,0
1997-03-23 13:15:00,999.0,0
1997-03-23 13:30:00,1014.0,0
1997-03-23 13:45:00,954.0,0
1997-03-23 14:00:00,949.0,0
1997-03-23 14:15:00,955.0,0
1997-03-23 14:30:00,959.0,0
1997-03-23 14:45:00,949.0,0
1997-03-23 15:00:00,948.0,0
1997-03-23 15:15:00,948.0,0
1997-03-23 15:30:00,973.0,0
1997-03-23 15:45:00,979.0,0
1997-03-23 16:00:00,970.0,0
1997-03-23 16:15:00,954.0,0
1997-03-23 16:30:00,957.0,0
1997-03-23 16:45:00,939.0,0
1997-03-23 17:00:00,977.0,0
1997-03-23 17:15:00,959.0,0
1997-03-23 17:30:00,946.0,0
1997-03-23 17:45:00,944.0,0
1997-03-23 18:00:00,964.0,0
1997-03-23 18:15:00,959.0,0
1997-03-23 18:30:00,959.0,0
1997-03-23 18:45:00,967.0,0
1997-03-23 19:00:00,982.0,0
1997-03-23 19:15:00,973.0,0
1997-03-23 19:30:00,970.0,0
1997-03-23 19:45:00,981.0,0
1997-03-23 20:00:00,988.0,0
1997-03-23 20:15:00,972.0,0
1997-03-23 20:30:00,978.0,0
1997-03-23 20:45:00,963.0,0
1997-03-23 21:00:00,1006.0,0
1997-03-23 21:15:00,1008.0,0
1997-03-23 21:30:00,988.0,0
1997-03-23 21:45:00,961.0,0
1997-03-23 22:00:00,965.0,0
1997-03-23 22:15:00,996.0,0
1997-03-23 22:30:00,957.0,0
1997-03-23 22:45:00,933.0,0
1997-03-23 23:00:00,932.0,0
1997-03-23 23:15:00,934.0,0
1997-03-23 23:30:00,940.0,0
1997-03-23 23:45:00,936.0,0
1997-03-24 00:00:00,943.0,0
1997-03-24 00:15:00,919.0,0
1997-03-24 00:30:00,919.0,0
1997-03-24 00:45:00,914.0,0
1997-03-24 01:00:00,907.0,0
1997-03-24 01:15:00,910.0,0
1997-03-24 01:30:00,917.0,0
1997-03-24 01:45:00,911.0,0
1997-03-24 02:00:00,945.0,0
1997-03-24 02:15:00,944.0,0
1997-03-24 02:30:00,940.0,0
1997-03-24 02:45:00,940.0,0
1997-03-24 03:00:00,950.0,0
1997-03-24 03:15:00,950.0,0
1997-03-24 03:30:00,939.0,0
1997-03-24 03:45:00,946.0,0
1997-03-24 04:00:00,954.0,0
1997-03-24 04:15:00,948.0,0
1997-03-24 04:30:00,947.0,0
1997-03-24 04:45:00,952.0,0
1997-03-24 05:00:00,951.0,0
1997-03-24 05:15:00,950.0,0
1997-03-24 05:30:00,950.0,0
1997-03-24 05:45:00,948.0,0
1997-03-24 06:00:00,965.0,0
1997-03-24 06:15:00,979.0,0
1997-03-24 06:30:00,991.0,0
1997-03-24 06:45:00,1016.0,0
1997-03-24 07:00:00,1080.0,0
1997-03-24 07:15:00,1100.0,0
1997-03-24 07:30:00,1156.0,0
1997-03-24 07:45:00,1262.0,0
1997-03-24 08:00:00,1336.0,0
1997-03-24 08:15:00,1442.0,0
1997-03-24 08:30:00,1622.0,0
1997-03-24 08:45:00,1634.0,0
1997-03-24 09:00:00,1710.0,0
1997-03-24 09:15:00,1706.0,0
1997-03-24 09:30:00,1768.0,0
1997-03-24 09:45:00,1830.0,0
1997-03-24 10:00:00,1857.0,0
1997-03-24 10:15:00,1886.0,0
1997-03-24 10:30:00,1859.0,0
1997-03-24 10:45:00,1824.0,0
1997-03-24 11:00:00,1889.0,0
1997-03-24 11:15:00,1909.0,0
1997-03-24 11:30:00,1843.0,0
1997-03-24 11:45:00,1783.0,0
1997-03-24 12:00:00,1814.0,0
1997-03-24 12:15:00,1863.0,0
1997-03-24 12:30:00,1857.0,0
1997-03-24 12:45:00,1889.0,0
1997-03-24 13:00:00,1872.0,0
1997-03-24 13:15:00,1877.0,0
1997-03-24 13:30:00,1878.0,0
1997-03-24 13:45:00,1888.0,0
1997-03-24 14:00:00,1804.0,0
1997-03-24 14:15:00,1892.0,0
1997-03-24 14:30:00,1903.0,0
1997-03-24 14:45:00,1856.0,0
1997-03-24 15:00:00,1778.0,0
1997-03-24 15:15:00,1852.0,0
1997-03-24 15:30:00,1790.0,0
1997-03-24 15:45:00,1749.0,0
1997-03-24 16:00:00,1679.0,0
